ts_utc,combo_id,kappa,g0,t,eta,S,H,rho,Gstar,bias,clamp,tri_C,eta_cap,slot7_jobs
2025-11-05T13:53:45Z,2,0.01,0.6,930,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:53:50Z,2,0.01,0.6,935,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:53:55Z,2,0.01,0.6,940,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:00Z,2,0.01,0.6,945,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:05Z,2,0.01,0.6,950,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:10Z,2,0.01,0.6,955,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:15Z,2,0.01,0.6,960,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:20Z,2,0.01,0.6,965,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:25Z,2,0.01,0.6,970,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:30Z,2,0.01,0.6,975,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:35Z,2,0.01,0.6,980,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:40Z,2,0.01,0.6,985,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:45Z,2,0.01,0.6,990,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:50Z,2,0.01,0.6,995,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:54:55Z,2,0.01,0.6,1000,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:00Z,2,0.01,0.6,1005,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:05Z,2,0.01,0.6,1010,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:10Z,2,0.01,0.6,1015,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:15Z,2,0.01,0.6,1020,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:20Z,2,0.01,0.6,1025,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:25Z,2,0.01,0.6,1030,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:30Z,2,0.01,0.6,1035,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:35Z,2,0.01,0.6,1040,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:40Z,2,0.01,0.6,1045,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:45Z,2,0.01,0.6,1050,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:50Z,2,0.01,0.6,1055,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:55:55Z,2,0.01,0.6,1060,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:00Z,2,0.01,0.6,1065,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:05Z,2,0.01,0.6,1070,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:10Z,2,0.01,0.6,1075,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:16Z,2,0.01,0.6,1080,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:21Z,2,0.01,0.6,1085,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:26Z,2,0.01,0.6,1090,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:31Z,2,0.01,0.6,1095,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:36Z,2,0.01,0.6,1100,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:41Z,2,0.01,0.6,1105,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:46Z,2,0.01,0.6,1110,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:51Z,2,0.01,0.6,1115,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:56:56Z,2,0.01,0.6,1120,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:01Z,2,0.01,0.6,1125,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:06Z,2,0.01,0.6,1130,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:11Z,2,0.01,0.6,1135,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:16Z,2,0.01,0.6,1140,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:21Z,2,0.01,0.6,1145,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:26Z,2,0.01,0.6,1150,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:31Z,2,0.01,0.6,1155,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:36Z,2,0.01,0.6,1160,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:41Z,2,0.01,0.6,1165,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:46Z,2,0.01,0.6,1170,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:51Z,2,0.01,0.6,1175,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:57:56Z,2,0.01,0.6,1181,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:01Z,2,0.01,0.6,1186,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:06Z,2,0.01,0.6,1191,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:11Z,2,0.01,0.6,1196,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:16Z,2,0.01,0.6,1201,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:21Z,2,0.01,0.6,1206,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:26Z,2,0.01,0.6,1211,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:31Z,2,0.01,0.6,1216,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:36Z,2,0.01,0.6,1221,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:41Z,2,0.01,0.6,1226,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:46Z,2,0.01,0.6,1231,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:51Z,2,0.01,0.6,1236,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:58:56Z,2,0.01,0.6,1241,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:01Z,2,0.01,0.6,1246,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:06Z,2,0.01,0.6,1251,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:11Z,2,0.01,0.6,1256,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:16Z,2,0.01,0.6,1261,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:21Z,2,0.01,0.6,1266,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:26Z,2,0.01,0.6,1271,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:31Z,2,0.01,0.6,1276,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:36Z,2,0.01,0.6,1281,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:41Z,2,0.01,0.6,1286,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:46Z,2,0.01,0.6,1291,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:51Z,2,0.01,0.6,1296,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T13:59:56Z,2,0.01,0.6,1301,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:01Z,2,0.01,0.6,1306,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:06Z,2,0.01,0.6,1311,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:11Z,2,0.01,0.6,1316,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:16Z,2,0.01,0.6,1321,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:21Z,2,0.01,0.6,1326,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:27Z,2,0.01,0.6,1331,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:32Z,2,0.01,0.6,1336,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:37Z,2,0.01,0.6,1341,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:42Z,2,0.01,0.6,1346,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:47Z,2,0.01,0.6,1351,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:52Z,2,0.01,0.6,1356,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:00:57Z,2,0.01,0.6,1361,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:02Z,2,0.01,0.6,1366,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:07Z,2,0.01,0.6,1371,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:12Z,2,0.01,0.6,1376,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:17Z,2,0.01,0.6,1381,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:22Z,2,0.01,0.6,1386,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:27Z,2,0.01,0.6,1391,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:32Z,2,0.01,0.6,1396,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:37Z,2,0.01,0.6,1401,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:42Z,2,0.01,0.6,1406,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:47Z,2,0.01,0.6,1411,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:52Z,2,0.01,0.6,1416,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:01:57Z,2,0.01,0.6,1421,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:02Z,2,0.01,0.6,1427,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:07Z,2,0.01,0.6,1432,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:12Z,2,0.01,0.6,1437,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:17Z,2,0.01,0.6,1442,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:22Z,2,0.01,0.6,1447,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:27Z,2,0.01,0.6,1452,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:32Z,2,0.01,0.6,1457,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:37Z,2,0.01,0.6,1462,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:42Z,2,0.01,0.6,1467,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:47Z,2,0.01,0.6,1472,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:52Z,2,0.01,0.6,1477,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:02:57Z,2,0.01,0.6,1482,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:02Z,2,0.01,0.6,1487,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:07Z,2,0.01,0.6,1492,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:12Z,2,0.01,0.6,1497,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:17Z,2,0.01,0.6,1502,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:22Z,2,0.01,0.6,1507,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:27Z,2,0.01,0.6,1512,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:32Z,2,0.01,0.6,1517,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:37Z,2,0.01,0.6,1522,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:42Z,2,0.01,0.6,1527,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:47Z,2,0.01,0.6,1532,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:52Z,2,0.01,0.6,1537,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:03:57Z,2,0.01,0.6,1542,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:02Z,2,0.01,0.6,1547,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:07Z,2,0.01,0.6,1552,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:12Z,2,0.01,0.6,1557,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:17Z,2,0.01,0.6,1562,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:22Z,2,0.01,0.6,1567,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:27Z,2,0.01,0.6,1572,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:32Z,2,0.01,0.6,1577,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:37Z,2,0.01,0.6,1582,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:42Z,2,0.01,0.6,1587,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:48Z,2,0.01,0.6,1592,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:53Z,2,0.01,0.6,1597,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:04:58Z,2,0.01,0.6,1602,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:03Z,2,0.01,0.6,1607,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:08Z,2,0.01,0.6,1612,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:13Z,2,0.01,0.6,1617,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:18Z,2,0.01,0.6,1622,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:23Z,2,0.01,0.6,1627,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:28Z,2,0.01,0.6,1632,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:33Z,2,0.01,0.6,1637,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:38Z,2,0.01,0.6,1642,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:43Z,2,0.01,0.6,1647,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:48Z,2,0.01,0.6,1653,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:53Z,2,0.01,0.6,1658,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:05:58Z,2,0.01,0.6,1663,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:03Z,2,0.01,0.6,1668,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:08Z,2,0.01,0.6,1673,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:13Z,2,0.01,0.6,1678,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:18Z,2,0.01,0.6,1683,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:23Z,2,0.01,0.6,1688,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:28Z,2,0.01,0.6,1693,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:33Z,2,0.01,0.6,1698,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:38Z,2,0.01,0.6,1703,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:43Z,2,0.01,0.6,1708,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:48Z,2,0.01,0.6,1713,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:53Z,2,0.01,0.6,1718,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:06:58Z,2,0.01,0.6,1723,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:03Z,2,0.01,0.6,1728,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:08Z,2,0.01,0.6,1733,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:13Z,2,0.01,0.6,1738,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:18Z,2,0.01,0.6,1743,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:23Z,2,0.01,0.6,1748,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:28Z,2,0.01,0.6,1753,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:33Z,2,0.01,0.6,1758,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:38Z,2,0.01,0.6,1763,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:43Z,2,0.01,0.6,1768,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:48Z,2,0.01,0.6,1773,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:53Z,2,0.01,0.6,1778,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:07:58Z,2,0.01,0.6,1783,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:03Z,2,0.01,0.6,1788,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:08Z,2,0.01,0.6,1793,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:13Z,2,0.01,0.6,1798,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:19Z,2,0.01,0.6,1803,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:19Z,3,0.01,0.65,0,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:24Z,3,0.01,0.65,5,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:29Z,3,0.01,0.65,10,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:34Z,3,0.01,0.65,15,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:39Z,3,0.01,0.65,20,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:44Z,3,0.01,0.65,25,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:49Z,3,0.01,0.65,30,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:54Z,3,0.01,0.65,35,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:08:59Z,3,0.01,0.65,40,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:09:04Z,3,0.01,0.65,45,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:09:09Z,3,0.01,0.65,50,0.077,0.077,0.175,0.2449489742783178,0.3,-0.003,0.0,0.7,,
2025-11-05T14:09:16Z,3,0.01,0.65,55,,,,,,,0.0,,,
2025-11-05T14:09:23Z,3,0.01,0.65,62,,,,,,,0.0,,,
2025-11-05T14:09:30Z,3,0.01,0.65,69,,,,,,,0.0,,,
2025-11-05T14:09:37Z,3,0.01,0.65,76,,,,,,,0.0,,,
2025-11-05T14:09:44Z,3,0.01,0.65,83,0.1,0.1,0.175,0.2449489742783178,0.3,-0.0035000000000000005,0.0,0.7,,
2025-11-05T14:09:49Z,3,0.01,0.65,90,0.1,0.1,0.175,0.2449489742783178,0.3,-0.0035000000000000005,0.0,0.7,,
2025-11-05T14:09:54Z,3,0.01,0.65,95,0.1,0.1,0.175,0.2449489742783178,0.3,-0.0035000000000000005,0.0,0.7,,
2025-11-05T14:09:59Z,3,0.01,0.65,100,0.0765,0.0765,0.175,0.2449489742783178,0.260056657223796,-0.00389943342776204,0.0,0.7,,
2025-11-05T14:10:04Z,3,0.01,0.65,105,0.0765,0.0765,0.175,0.2449489742783178,0.260056657223796,-0.00389943342776204,0.0,0.7,,
2025-11-05T14:10:09Z,3,0.01,0.65,110,0.0765,0.0765,0.175,0.2449489742783178,0.260056657223796,-0.00389943342776204,0.0,0.7,,
2025-11-05T14:10:14Z,3,0.01,0.65,115,0.07610056657223796,0.07610056657223796,0.175,0.2449489742783178,0.2601900764584922,-0.0038980992354150784,0.0,0.7,,
2025-11-05T14:10:19Z,3,0.01,0.65,120,0.07610056657223796,0.07610056657223796,0.175,0.2449489742783178,0.2601900764584922,-0.0038980992354150784,0.0,0.7,,
2025-11-05T14:10:24Z,3,0.01,0.65,125,0.07610056657223796,0.07610056657223796,0.175,0.2449489742783178,0.2601900764584922,-0.0038980992354150784,0.0,0.7,,
2025-11-05T14:10:29Z,3,0.01,0.65,130,0.07610190076458492,0.07610190076458492,0.175,0.2449489742783178,0.2624260806031598,-0.003875739193968402,0.0,0.7,,
2025-11-05T14:10:34Z,3,0.01,0.65,135,0.07610190076458492,0.07610190076458492,0.175,0.2449489742783178,0.2624260806031598,-0.003875739193968402,0.0,0.7,,
2025-11-05T14:10:39Z,3,0.01,0.65,140,0.07610190076458492,0.07610190076458492,0.175,0.2449489742783178,0.2624260806031598,-0.003875739193968402,0.0,0.7,,
2025-11-05T14:10:44Z,3,0.01,0.65,145,0.0761242608060316,0.0761242608060316,0.175,0.2449489742783178,0.2993323082006062,-0.0035066769179939385,0.0,0.7,,
2025-11-05T14:10:49Z,3,0.01,0.65,150,0.0761242608060316,0.0761242608060316,0.175,0.2449489742783178,0.2993323082006062,-0.0035066769179939385,0.0,0.7,,
